CUSTOMER_ID,CUSTOMER_NAME,AGE,GENDER,MARITAL_STATUS,OCCUPATION,ANNUAL_INCOME,STATE,CITY,CREDIT_SCORE,CUSTOMER_RISK_SEGMENT,CUSTOMER_SINCE
CUST00042730,INS-CUSTOMER-042730,48,Female,Married,Salaried,916848,Tamil Nadu,Salem,778,Low,2020-03-17
CUST00042731,INS-CUSTOMER-042731,39,Male,Married,Salaried,1291264,Tamil Nadu,Chennai,829,Low,2023-12-26
CUST00042732,INS-CUSTOMER-042732,21,Female,Single,Self Employed,1287711,Kerala,Kochi,704,Medium,2022-01-17
CUST00042733,INS-CUSTOMER-042733,33,Female,Married,Business Owner,395359,Delhi,Dwarka,851,High,2024-05-12
CUST00042734,INS-CUSTOMER-042734,48,Male,Married,Self Employed,672201,Delhi,New Delhi,568,Low,2021-03-07
CUST00042735,INS-CUSTOMER-042735,65,Female,Single,Professional,1247769,Rajasthan,Kota,735,Low,2025-06-09
CUST00042736,INS-CUSTOMER-042736,56,Female,Married,Self Employed,259546,Kerala,Kochi,682,Medium,2020-07-12
CUST00042737,INS-CUSTOMER-042737,27,Female,Married,Business Owner,1599307,Rajasthan,Udaipur,701,Medium,2020-05-07
CUST00042738,INS-CUSTOMER-042738,27,Other,Married,Salaried,305965,Telangana,Hyderabad,763,Low,2025-05-14
CUST00042739,INS-CUSTOMER-042739,45,Other,Married,Retired,240623,Delhi,Saket,698,High,2020-10-16
CUST00042740,INS-CUSTOMER-042740,54,Other,Married,Salaried,773483,Delhi,Rohini,770,Medium,2018-05-04
CUST00042741,INS-CUSTOMER-042741,36,Male,Married,Self Employed,477818,Tamil Nadu,Coimbatore,863,Low,2025-02-06
CUST00042742,INS-CUSTOMER-042742,63,Other,Married,Salaried,348751,Gujarat,Surat,809,Low,2020-03-14
CUST00042743,INS-CUSTOMER-042743,52,Female,Married,Retired,395701,Maharashtra,Nagpur,817,Low,2022-11-28
CUST00042744,INS-CUSTOMER-042744,34,Other,Single,Salaried,405013,Uttar Pradesh,Varanasi,731,Low,2019-01-06
CUST00042745,INS-CUSTOMER-042745,34,Other,Single,Government Employee,844975,Kerala,Kochi,747,Medium,2019-12-17
CUST00042746,INS-CUSTOMER-042746,41,Other,Married,Self Employed,514292,Telangana,Nizamabad,706,Low,2018-10-13
CUST00042747,INS-CUSTOMER-042747,54,Male,Married,Salaried,242484,Delhi,Saket,656,Low,2021-09-18
CUST00042748,INS-CUSTOMER-042748,43,Female,Divorced,Salaried,743089,Tamil Nadu,Chennai,877,High,2020-12-21
CUST00042749,INS-CUSTOMER-042749,53,Other,Married,Business Owner,1122872,Gujarat,Surat,688,Low,2023-04-18
CUST00042750,INS-CUSTOMER-042750,49,Other,Single,Self Employed,509754,Delhi,Rohini,582,Low,2024-07-12
CUST00042751,INS-CUSTOMER-042751,26,Female,Married,Self Employed,943825,Odisha,Rourkela,717,Low,2022-07-17
CUST00042752,INS-CUSTOMER-042752,37,Male,Married,Government Employee,1452426,Gujarat,Rajkot,754,Low,2021-01-24
CUST00042753,INS-CUSTOMER-042753,39,Female,Married,Self Employed,872242,Uttar Pradesh,Varanasi,655,Medium,2024-10-12
CUST00042754,INS-CUSTOMER-042754,45,Female,Single,Professional,794563,Telangana,Nizamabad,616,High,2021-08-26
CUST00042755,INS-CUSTOMER-042755,25,Other,Married,Salaried,435304,Karnataka,Bengaluru,661,Medium,2018-11-04
CUST00042756,INS-CUSTOMER-042756,43,Male,Single,Salaried,867467,Uttar Pradesh,Lucknow,727,Low,2020-06-05
CUST00042757,INS-CUSTOMER-042757,50,Female,Widowed,Government Employee,611474,Rajasthan,Jodhpur,692,Low,2026-05-09
CUST00042758,INS-CUSTOMER-042758,52,Other,Married,Salaried,824690,Rajasthan,Udaipur,718,Low,2023-08-30
CUST00042759,INS-CUSTOMER-042759,35,Other,Single,Salaried,7005833,Maharashtra,Mumbai,684,Low,2023-04-10
CUST00042760,INS-CUSTOMER-042760,42,Other,Single,Business Owner,779929,Kerala,Kochi,693,Medium,2019-01-30
CUST00042761,INS-CUSTOMER-042761,44,Female,Married,Salaried,540507,Uttar Pradesh,Lucknow,731,Low,2024-05-30
CUST00042762,INS-CUSTOMER-042762,40,Female,Married,Government Employee,352417,West Bengal,Kolkata,894,Medium,2025-10-20
CUST00042763,INS-CUSTOMER-042763,31,Male,Married,Salaried,334741,Maharashtra,Nagpur,769,Low,2020-04-09
CUST00042764,INS-CUSTOMER-042764,48,Male,Married,Salaried,637779,West Bengal,Durgapur,800,High,2026-06-18
CUST00042765,INS-CUSTOMER-042765,20,Other,Single,Salaried,547438,Odisha,Rourkela,504,Low,2024-10-16
CUST00042766,INS-CUSTOMER-042766,43,Male,Married,Self Employed,351088,Tamil Nadu,Chennai,786,Medium,2020-04-07
CUST00042767,INS-CUSTOMER-042767,40,Female,Single,Business Owner,555141,Tamil Nadu,Madurai,709,Medium,2024-09-14
CUST00042768,INS-CUSTOMER-042768,40,Male,Married,Business Owner,615450,Maharashtra,Nagpur,840,Medium,2025-10-26
CUST00042769,INS-CUSTOMER-042769,45,Other,Married,Salaried,574019,Gujarat,Vadodara,746,Medium,2018-03-19
CUST00042770,INS-CUSTOMER-042770,47,Male,Married,Business Owner,2246667,Rajasthan,Kota,626,High,2024-03-21
CUST00042771,INS-CUSTOMER-042771,36,Male,Married,Salaried,685335,Delhi,Saket,772,Medium,2024-11-02
CUST00042772,INS-CUSTOMER-042772,29,Male,Married,Salaried,418967,Rajasthan,Kota,716,Low,2023-08-02
CUST00042773,INS-CUSTOMER-042773,41,Female,Single,Government Employee,365795,West Bengal,Kolkata,653,Low,2023-04-19
CUST00042774,INS-CUSTOMER-042774,29,Male,Married,Salaried,297528,Karnataka,Hubballi,690,Medium,2023-06-12
CUST00042775,INS-CUSTOMER-042775,40,Male,Married,Professional,783994,Karnataka,Hubballi,891,Medium,2020-07-21
CUST00042776,INS-CUSTOMER-042776,22,Other,Single,Professional,703858,Rajasthan,Udaipur,732,High,2026-08-23
CUST00042777,INS-CUSTOMER-042777,53,Other,Single,Self Employed,296815,Uttar Pradesh,Kanpur,615,Medium,2022-01-09
CUST00042778,INS-CUSTOMER-042778,38,Other,Single,Self Employed,717049,Odisha,Cuttack,676,Medium,2025-11-22
CUST00042779,INS-CUSTOMER-042779,51,Female,Married,Business Owner,1094376,Rajasthan,Udaipur,822,Medium,2019-05-18
CUST00042780,INS-CUSTOMER-042780,31,Other,Married,Self Employed,472430,Kerala,Kochi,656,Low,2018-05-31
CUST00042781,INS-CUSTOMER-042781,34,Other,Married,Salaried,353490,Telangana,Hyderabad,646,Low,2020-05-06
CUST00042782,INS-CUSTOMER-042782,43,Other,Married,Salaried,1156935,Maharashtra,Mumbai,679,Medium,2024-01-02
CUST00042783,INS-CUSTOMER-042783,45,Other,Married,Retired,237080,Maharashtra,Nashik,687,Low,2020-11-22
CUST00042784,INS-CUSTOMER-042784,26,Female,Married,Salaried,340344,Uttar Pradesh,Noida,707,Medium,2021-05-20
CUST00042785,INS-CUSTOMER-042785,58,Female,Single,Salaried,496011,Gujarat,Vadodara,747,Low,2018-12-11
CUST00042786,INS-CUSTOMER-042786,26,Male,Married,Government Employee,235168,Tamil Nadu,Salem,753,Low,2021-08-22
CUST00042787,INS-CUSTOMER-042787,47,Male,Single,Professional,628756,Kerala,Thiruvananthapuram,655,Low,2018-06-07
CUST00042788,INS-CUSTOMER-042788,59,Female,Single,Salaried,371149,Maharashtra,Nagpur,746,Medium,2024-12-13
CUST00042789,INS-CUSTOMER-042789,45,Male,Married,Salaried,531283,Telangana,Warangal,819,Low,2025-10-01
CUST00042790,INS-CUSTOMER-042790,26,Female,Single,Government Employee,467125,Telangana,Hyderabad,812,Low,2021-05-25
CUST00042791,INS-CUSTOMER-042791,43,Other,Divorced,Salaried,908560,Karnataka,Bengaluru,780,Low,2020-04-22
CUST00042792,INS-CUSTOMER-042792,31,Female,Married,Self Employed,402691,Karnataka,Hubballi,608,High,2023-02-21
CUST00042793,INS-CUSTOMER-042793,33,Other,Married,Professional,756973,Karnataka,Mangaluru,806,Low,2023-11-14
CUST00042794,INS-CUSTOMER-042794,23,Male,Married,Self Employed,680760,Uttar Pradesh,Lucknow,692,Medium,2022-10-18
CUST00042795,INS-CUSTOMER-042795,37,Other,Married,Professional,165531,Uttar Pradesh,Noida,743,Low,2020-01-23
CUST00042796,INS-CUSTOMER-042796,56,Female,Married,Government Employee,407252,Delhi,New Delhi,737,Medium,2018-06-04
CUST00042797,INS-CUSTOMER-042797,26,Male,Married,Self Employed,444218,Uttar Pradesh,Noida,696,Low,2023-03-09
CUST00042798,INS-CUSTOMER-042798,35,Male,Married,Retired,1905109,Rajasthan,Kota,692,Low,2018-10-05
CUST00042799,INS-CUSTOMER-042799,35,Male,Married,Business Owner,567600,Gujarat,Ahmedabad,766,Medium,2019-12-30
CUST00042800,INS-CUSTOMER-042800,39,Female,Widowed,Salaried,360501,Rajasthan,Kota,769,Low,2023-02-03
CUST00042801,INS-CUSTOMER-042801,35,Male,Married,Salaried,456134,Maharashtra,Nagpur,809,Low,2025-04-24
CUST00042802,INS-CUSTOMER-042802,58,Other,Single,Professional,1268740,Kerala,Thiruvananthapuram,716,High,2025-02-18
CUST00042803,INS-CUSTOMER-042803,43,Other,Single,Salaried,334754,Gujarat,Vadodara,719,Medium,2025-10-25
CUST00042804,INS-CUSTOMER-042804,50,Other,Widowed,Retired,320357,Telangana,Karimnagar,779,Low,2018-04-16
CUST00042805,INS-CUSTOMER-042805,45,Male,Married,Salaried,2036124,Gujarat,Ahmedabad,634,Low,2020-01-23
CUST00042806,INS-CUSTOMER-042806,36,Male,Single,Business Owner,531752,Uttar Pradesh,Noida,679,Low,2023-12-01
CUST00042807,INS-CUSTOMER-042807,47,Other,Married,Salaried,775073,Kerala,Thiruvananthapuram,666,Low,2020-09-22
CUST00042808,INS-CUSTOMER-042808,21,Female,Married,Self Employed,183494,Rajasthan,Jodhpur,667,Low,2024-06-03
CUST00042809,INS-CUSTOMER-042809,60,Male,Single,Salaried,120000,Tamil Nadu,Chennai,689,Low,2021-06-13
CUST00042810,INS-CUSTOMER-042810,35,Female,Married,Self Employed,317006,Uttar Pradesh,Lucknow,697,Low,2018-03-01
CUST00042811,INS-CUSTOMER-042811,27,Other,Single,Salaried,934030,Odisha,Puri,685,Low,2020-12-14
CUST00042812,INS-CUSTOMER-042812,46,Male,Single,Retired,905795,Gujarat,Ahmedabad,665,Low,2024-08-03
CUST00042813,INS-CUSTOMER-042813,27,Other,Married,Self Employed,489574,Kerala,Kozhikode,781,Low,2019-09-19
CUST00042814,INS-CUSTOMER-042814,44,Male,Married,Self Employed,362979,Odisha,Rourkela,709,Medium,2019-10-25
CUST00042815,INS-CUSTOMER-042815,46,Female,Married,Salaried,183235,Gujarat,Vadodara,651,Low,2019-10-17
CUST00042816,INS-CUSTOMER-042816,46,Female,Single,Salaried,995296,Rajasthan,Kota,802,Low,2025-01-24
CUST00042817,INS-CUSTOMER-042817,51,Female,Married,Salaried,1329187,Telangana,Warangal,706,Low,2020-03-02
CUST00042818,INS-CUSTOMER-042818,24,Male,Single,Salaried,571527,Maharashtra,Mumbai,667,Low,2020-03-24
CUST00042819,INS-CUSTOMER-042819,30,Female,Married,Government Employee,2044159,Delhi,Saket,725,Low,2021-02-11
CUST00042820,INS-CUSTOMER-042820,31,Male,Single,Salaried,750376,Odisha,Rourkela,722,Low,2020-12-25
CUST00042821,INS-CUSTOMER-042821,30,Other,Married,Professional,517709,Telangana,Nizamabad,817,High,2020-09-10
CUST00042822,INS-CUSTOMER-042822,49,Other,Married,Salaried,682646,Kerala,Thiruvananthapuram,820,Medium,2018-07-14
CUST00042823,INS-CUSTOMER-042823,58,Male,Married,Salaried,470816,Delhi,Dwarka,712,Low,2025-09-28
CUST00042824,INS-CUSTOMER-042824,35,Female,Married,Salaried,654663,Gujarat,Rajkot,687,Low,2026-08-22
CUST00042825,INS-CUSTOMER-042825,23,Other,Married,Professional,136899,Rajasthan,Udaipur,593,Low,2022-09-01
CUST00042826,INS-CUSTOMER-042826,50,Other,Married,Salaried,197902,Telangana,Karimnagar,701,Medium,2018-01-28
CUST00042827,INS-CUSTOMER-042827,51,Other,Married,Self Employed,681833,Gujarat,Vadodara,669,Low,2024-01-09
CUST00042828,INS-CUSTOMER-042828,31,Other,Divorced,Salaried,408649,Gujarat,Surat,719,Low,2023-09-09
CUST00042829,INS-CUSTOMER-042829,39,Male,Single,Retired,3412040,Telangana,Warangal,612,Medium,2023-01-13
CUST00042830,INS-CUSTOMER-042830,42,Other,Single,Retired,823680,Delhi,Rohini,800,Medium,2022-01-29
CUST00042831,INS-CUSTOMER-042831,53,Male,Single,Salaried,581948,Maharashtra,Mumbai,726,Low,2020-03-22
CUST00042832,INS-CUSTOMER-042832,31,Other,Married,Salaried,574929,Odisha,Puri,684,Low,2020-02-13
CUST00042833,INS-CUSTOMER-042833,52,Other,Divorced,Salaried,1154199,Delhi,New Delhi,701,High,2018-08-24
CUST00042834,INS-CUSTOMER-042834,33,Male,Widowed,Salaried,1704379,Rajasthan,Udaipur,713,Low,2022-07-09
CUST00042835,INS-CUSTOMER-042835,48,Male,Single,Salaried,274053,Odisha,Cuttack,743,Medium,2021-06-25
CUST00042836,INS-CUSTOMER-042836,32,Other,Married,Salaried,471534,Delhi,New Delhi,746,Low,2026-02-04
CUST00042837,INS-CUSTOMER-042837,23,Female,Married,Business Owner,324117,Karnataka,Mangaluru,571,Low,2021-11-25
CUST00042838,INS-CUSTOMER-042838,44,Female,Single,Self Employed,2338707,West Bengal,Durgapur,717,High,2026-08-23
CUST00042839,INS-CUSTOMER-042839,28,Female,Married,Salaried,971677,Karnataka,Mangaluru,665,Low,2022-04-05
CUST00042840,INS-CUSTOMER-042840,36,Female,Single,Self Employed,182382,Odisha,Rourkela,729,Medium,2025-08-19
CUST00042841,INS-CUSTOMER-042841,57,Male,Married,Government Employee,761578,Rajasthan,Udaipur,533,Low,2024-04-24
CUST00042842,INS-CUSTOMER-042842,37,Male,Widowed,Professional,240060,West Bengal,Durgapur,666,Low,2022-10-09
CUST00042843,INS-CUSTOMER-042843,23,Other,Married,Salaried,1210586,Gujarat,Surat,686,Medium,2019-06-30
CUST00042844,INS-CUSTOMER-042844,42,Male,Single,Government Employee,132575,Odisha,Bhubaneswar,791,High,2024-02-13
CUST00042845,INS-CUSTOMER-042845,36,Other,Single,Professional,120000,Telangana,Hyderabad,749,Medium,2025-09-02
CUST00042846,INS-CUSTOMER-042846,46,Female,Married,Business Owner,2039858,Karnataka,Mysuru,650,Low,2025-01-20
CUST00042847,INS-CUSTOMER-042847,39,Male,Single,Salaried,1659146,Telangana,Karimnagar,737,Low,2019-04-12
CUST00042848,INS-CUSTOMER-042848,34,Female,Married,Salaried,1344042,Uttar Pradesh,Lucknow,665,Medium,2019-09-09
CUST00042849,INS-CUSTOMER-042849,40,Female,Married,Professional,491306,Gujarat,Surat,666,Low,2021-05-24
CUST00042850,INS-CUSTOMER-042850,55,Male,Married,Salaried,787222,Tamil Nadu,Madurai,880,Low,2020-10-07
CUST00042851,INS-CUSTOMER-042851,40,Other,Widowed,Salaried,335756,Tamil Nadu,Madurai,778,Medium,2020-10-16
CUST00042852,INS-CUSTOMER-042852,18,Male,Married,Salaried,1372017,Delhi,New Delhi,771,Low,2021-05-16
CUST00042853,INS-CUSTOMER-042853,37,Female,Married,Salaried,621950,Kerala,Thrissur,659,Medium,2024-05-11
CUST00042854,INS-CUSTOMER-042854,32,Male,Married,Salaried,552427,Delhi,Saket,614,Low,2019-01-26
CUST00042855,INS-CUSTOMER-042855,47,Other,Married,Salaried,845734,Telangana,Hyderabad,659,Low,2025-07-03
CUST00042856,INS-CUSTOMER-042856,67,Other,Married,Self Employed,582469,Odisha,Puri,731,Low,2026-02-19
CUST00042857,INS-CUSTOMER-042857,65,Male,Married,Self Employed,3075215,Maharashtra,Pune,696,High,2024-12-01
CUST00042858,INS-CUSTOMER-042858,57,Male,Married,Self Employed,176517,Rajasthan,Kota,700,Low,2018-09-04
CUST00042859,INS-CUSTOMER-042859,35,Female,Single,Salaried,667454,Tamil Nadu,Madurai,643,Medium,2021-03-09
CUST00042860,INS-CUSTOMER-042860,18,Other,Married,Salaried,528218,West Bengal,Siliguri,679,Low,2021-04-20
CUST00042861,INS-CUSTOMER-042861,29,Other,Single,Salaried,122678,Gujarat,Rajkot,623,Low,2021-04-10
CUST00042862,INS-CUSTOMER-042862,41,Male,Married,Self Employed,418627,West Bengal,Howrah,771,Medium,2021-09-29
CUST00042863,INS-CUSTOMER-042863,43,Female,Single,Salaried,895684,West Bengal,Durgapur,740,Low,2020-05-20
CUST00042864,INS-CUSTOMER-042864,49,Other,Married,Salaried,808043,Karnataka,Hubballi,619,Medium,2023-04-25
CUST00042865,INS-CUSTOMER-042865,34,Female,Widowed,Salaried,1250025,Telangana,Nizamabad,575,Low,2023-08-28
CUST00042866,INS-CUSTOMER-042866,28,Female,Single,Professional,256930,Karnataka,Bengaluru,714,Low,2026-07-08
CUST00042867,INS-CUSTOMER-042867,41,Male,Married,Retired,500567,Delhi,New Delhi,828,Medium,2022-07-31
CUST00042868,INS-CUSTOMER-042868,30,Other,Widowed,Salaried,941258,Gujarat,Rajkot,725,High,2023-09-05
CUST00042869,INS-CUSTOMER-042869,46,Other,Single,Salaried,1131646,Rajasthan,Kota,722,Medium,2022-09-14
CUST00042870,INS-CUSTOMER-042870,64,Male,Married,Government Employee,504894,Maharashtra,Pune,798,Low,2019-08-18
CUST00042871,INS-CUSTOMER-042871,21,Other,Widowed,Self Employed,579342,Odisha,Puri,812,Low,2021-04-02
CUST00042872,INS-CUSTOMER-042872,36,Male,Married,Salaried,453427,Telangana,Karimnagar,666,Low,2024-01-28
CUST00042873,INS-CUSTOMER-042873,55,Male,Single,Salaried,2181022,Odisha,Bhubaneswar,821,Low,2021-03-31
CUST00042874,INS-CUSTOMER-042874,46,Other,Married,Government Employee,657494,Rajasthan,Udaipur,839,Medium,2024-03-09
CUST00042875,INS-CUSTOMER-042875,59,Female,Married,Salaried,877100,Gujarat,Vadodara,801,Medium,2024-03-04
CUST00042876,INS-CUSTOMER-042876,26,Female,Married,Salaried,284172,Kerala,Thrissur,705,Medium,2019-03-19
CUST00042877,INS-CUSTOMER-042877,50,Male,Single,Self Employed,284610,Gujarat,Surat,798,High,2021-10-24
CUST00042878,INS-CUSTOMER-042878,55,Female,Married,Government Employee,244638,Delhi,Rohini,702,Low,2018-07-30
CUST00042879,INS-CUSTOMER-042879,44,Other,Married,Self Employed,701305,Gujarat,Rajkot,811,Low,2022-02-26
CUST00042880,INS-CUSTOMER-042880,67,Other,Married,Salaried,269339,Tamil Nadu,Salem,754,Medium,2023-06-11
CUST00042881,INS-CUSTOMER-042881,47,Female,Married,Self Employed,1193928,Delhi,Saket,532,Medium,2021-04-11
CUST00042882,INS-CUSTOMER-042882,52,Female,Single,Self Employed,836602,Telangana,Nizamabad,629,Medium,2025-09-23
CUST00042883,INS-CUSTOMER-042883,41,Other,Single,Government Employee,721287,Telangana,Karimnagar,680,High,2019-12-24
CUST00042884,INS-CUSTOMER-042884,29,Female,Married,Self Employed,666341,Karnataka,Mangaluru,687,Low,2021-03-20
CUST00042885,INS-CUSTOMER-042885,56,Other,Single,Salaried,1956512,Uttar Pradesh,Lucknow,781,Low,2019-05-22
CUST00042886,INS-CUSTOMER-042886,45,Male,Married,Business Owner,1387318,Kerala,Kozhikode,733,Medium,2021-04-07
CUST00042887,INS-CUSTOMER-042887,58,Female,Married,Self Employed,617338,Gujarat,Vadodara,713,High,2021-06-18
CUST00042888,INS-CUSTOMER-042888,48,Male,Married,Salaried,275298,Uttar Pradesh,Varanasi,667,Low,2022-06-26
CUST00042889,INS-CUSTOMER-042889,35,Male,Married,Salaried,561927,Maharashtra,Nashik,828,Low,2024-09-24
CUST00042890,INS-CUSTOMER-042890,47,Other,Married,Government Employee,1367430,Gujarat,Ahmedabad,751,Low,2025-08-08
CUST00042891,INS-CUSTOMER-042891,35,Male,Married,Self Employed,1153613,Rajasthan,Jodhpur,738,Medium,2023-05-16
CUST00042892,INS-CUSTOMER-042892,33,Female,Single,Self Employed,277170,Maharashtra,Mumbai,538,Medium,2025-11-26
CUST00042893,INS-CUSTOMER-042893,38,Male,Married,Salaried,1115914,Maharashtra,Mumbai,624,Low,2023-11-09
CUST00042894,INS-CUSTOMER-042894,46,Male,Married,Business Owner,596453,Telangana,Hyderabad,831,Medium,2025-03-01
CUST00042895,INS-CUSTOMER-042895,36,Male,Divorced,Salaried,1232378,Telangana,Nizamabad,626,Low,2019-01-01
CUST00042896,INS-CUSTOMER-042896,49,Male,Single,Salaried,1486788,Kerala,Thiruvananthapuram,672,Medium,2025-08-23
CUST00042897,INS-CUSTOMER-042897,47,Other,Single,Professional,687028,Telangana,Nizamabad,689,Medium,2025-09-22
CUST00042898,INS-CUSTOMER-042898,18,Male,Married,Professional,702900,Maharashtra,Nagpur,880,Low,2022-03-24
CUST00042899,INS-CUSTOMER-042899,54,Other,Married,Self Employed,896435,Kerala,Kozhikode,675,Low,2020-10-04
CUST00042900,INS-CUSTOMER-042900,28,Female,Married,Salaried,891044,Karnataka,Bengaluru,769,Low,2026-03-17
CUST00042901,INS-CUSTOMER-042901,39,Male,Married,Salaried,435909,Tamil Nadu,Madurai,719,Medium,2024-05-06
CUST00042902,INS-CUSTOMER-042902,49,Other,Single,Salaried,1850471,Maharashtra,Nagpur,718,High,2022-10-01
CUST00042903,INS-CUSTOMER-042903,54,Female,Single,Salaried,271248,Telangana,Warangal,683,High,2021-10-31
CUST00042904,INS-CUSTOMER-042904,55,Male,Single,Government Employee,512605,Kerala,Kochi,809,Medium,2025-06-21
CUST00042905,INS-CUSTOMER-042905,35,Other,Married,Business Owner,1024336,Maharashtra,Nashik,827,Low,2026-07-20
CUST00042906,INS-CUSTOMER-042906,42,Male,Married,Self Employed,1117547,Maharashtra,Nashik,623,Medium,2019-04-13
CUST00042907,INS-CUSTOMER-042907,44,Other,Single,Salaried,1213378,Rajasthan,Kota,754,Low,2022-05-22
CUST00042908,INS-CUSTOMER-042908,29,Female,Married,Self Employed,313487,Odisha,Bhubaneswar,667,Medium,2020-01-07
CUST00042909,INS-CUSTOMER-042909,33,Other,Married,Salaried,898380,West Bengal,Kolkata,783,Low,2018-04-09
CUST00042910,INS-CUSTOMER-042910,39,Other,Single,Salaried,1897000,Uttar Pradesh,Varanasi,762,Medium,2026-06-21
CUST00042911,INS-CUSTOMER-042911,40,Other,Married,Salaried,1194938,Rajasthan,Kota,796,High,2021-07-21
CUST00042912,INS-CUSTOMER-042912,26,Other,Married,Salaried,2823957,Odisha,Puri,757,Low,2024-02-14
CUST00042913,INS-CUSTOMER-042913,34,Female,Married,Self Employed,951793,Maharashtra,Nagpur,715,Low,2026-04-28
CUST00042914,INS-CUSTOMER-042914,39,Female,Single,Self Employed,615535,Maharashtra,Nashik,707,Low,2022-09-05
CUST00042915,INS-CUSTOMER-042915,18,Male,Married,Professional,549127,West Bengal,Kolkata,722,Low,2025-05-08
CUST00042916,INS-CUSTOMER-042916,40,Female,Widowed,Self Employed,379637,Karnataka,Mysuru,683,High,2023-10-28
CUST00042917,INS-CUSTOMER-042917,48,Male,Single,Business Owner,338290,West Bengal,Howrah,719,High,2020-11-25
CUST00042918,INS-CUSTOMER-042918,38,Female,Married,Professional,656599,Karnataka,Mysuru,767,Low,2022-07-26
CUST00042919,INS-CUSTOMER-042919,40,Other,Married,Salaried,614559,Telangana,Karimnagar,761,Low,2025-11-14
CUST00042920,INS-CUSTOMER-042920,51,Other,Single,Business Owner,1330201,Kerala,Kochi,720,Medium,2022-02-03
CUST00042921,INS-CUSTOMER-042921,37,Female,Married,Salaried,196019,Karnataka,Hubballi,705,High,2018-12-07
CUST00042922,INS-CUSTOMER-042922,55,Other,Single,Retired,1142792,Maharashtra,Nashik,723,Low,2023-07-04
CUST00042923,INS-CUSTOMER-042923,32,Other,Married,Salaried,690667,Rajasthan,Udaipur,875,Low,2021-08-21
CUST00042924,INS-CUSTOMER-042924,30,Female,Single,Professional,790068,Tamil Nadu,Coimbatore,666,Low,2021-02-23
CUST00042925,INS-CUSTOMER-042925,31,Male,Single,Salaried,914009,Kerala,Kochi,708,High,2021-07-16
CUST00042926,INS-CUSTOMER-042926,35,Female,Single,Salaried,268624,Tamil Nadu,Chennai,786,Low,2019-05-22
CUST00042927,INS-CUSTOMER-042927,43,Male,Married,Salaried,1998051,Rajasthan,Jodhpur,702,High,2020-08-21
CUST00042928,INS-CUSTOMER-042928,54,Female,Divorced,Retired,854674,Tamil Nadu,Coimbatore,846,Medium,2020-01-16
CUST00042929,INS-CUSTOMER-042929,44,Other,Married,Salaried,836109,Rajasthan,Jodhpur,720,Low,2023-03-13
CUST00042930,INS-CUSTOMER-042930,56,Female,Single,Professional,414748,Maharashtra,Pune,729,Low,2024-12-21
CUST00042931,INS-CUSTOMER-042931,48,Male,Widowed,Salaried,198726,West Bengal,Durgapur,734,Low,2023-03-27
CUST00042932,INS-CUSTOMER-042932,39,Male,Married,Professional,361304,Rajasthan,Jaipur,861,Medium,2018-10-17
CUST00042933,INS-CUSTOMER-042933,34,Female,Single,Retired,679715,Rajasthan,Kota,644,Low,2019-11-17
CUST00042934,INS-CUSTOMER-042934,51,Other,Married,Business Owner,1081706,Gujarat,Vadodara,694,Medium,2024-10-26
CUST00042935,INS-CUSTOMER-042935,31,Male,Married,Business Owner,2071010,Karnataka,Mangaluru,618,Low,2025-07-31
CUST00042936,INS-CUSTOMER-042936,47,Male,Married,Salaried,1199664,Uttar Pradesh,Lucknow,751,Low,2025-11-30
CUST00042937,INS-CUSTOMER-042937,42,Other,Married,Business Owner,1349617,Karnataka,Bengaluru,725,Medium,2022-04-24
CUST00042938,INS-CUSTOMER-042938,67,Female,Single,Salaried,468026,West Bengal,Kolkata,681,High,2020-06-14
CUST00042939,INS-CUSTOMER-042939,54,Other,Divorced,Self Employed,1336072,Delhi,Saket,709,Medium,2023-02-23
CUST00042940,INS-CUSTOMER-042940,36,Male,Married,Business Owner,682982,Delhi,Rohini,681,Medium,2024-02-06
CUST00042941,INS-CUSTOMER-042941,28,Female,Married,Salaried,218466,Odisha,Rourkela,714,Low,2019-11-08
CUST00042942,INS-CUSTOMER-042942,24,Male,Married,Salaried,1115065,Telangana,Hyderabad,730,Low,2026-05-03
CUST00042943,INS-CUSTOMER-042943,18,Other,Married,Salaried,1943095,Telangana,Karimnagar,764,High,2021-11-02
CUST00042944,INS-CUSTOMER-042944,43,Male,Single,Business Owner,673361,Kerala,Thrissur,759,Low,2019-03-08
CUST00042945,INS-CUSTOMER-042945,46,Male,Married,Salaried,493584,Delhi,Rohini,706,Low,2020-07-04
CUST00042946,INS-CUSTOMER-042946,36,Other,Single,Salaried,954740,Gujarat,Vadodara,574,Medium,2020-09-03
CUST00042947,INS-CUSTOMER-042947,27,Male,Married,Self Employed,1145042,Uttar Pradesh,Lucknow,736,Medium,2026-05-18
CUST00042948,INS-CUSTOMER-042948,18,Female,Single,Salaried,394865,Gujarat,Vadodara,791,Low,2026-03-13
CUST00042949,INS-CUSTOMER-042949,34,Male,Widowed,Salaried,1069011,Rajasthan,Udaipur,742,Low,2019-08-05
CUST00042950,INS-CUSTOMER-042950,33,Female,Married,Salaried,911599,Uttar Pradesh,Varanasi,642,Medium,2019-05-12
CUST00042951,INS-CUSTOMER-042951,33,Other,Single,Salaried,348522,Karnataka,Hubballi,670,Medium,2025-01-29
CUST00042952,INS-CUSTOMER-042952,26,Female,Married,Salaried,1198195,Delhi,Saket,771,Low,2020-08-10
